filepath,category
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer030.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer031.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer032.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer033.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer034.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer035.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer036.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer037.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer038.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer039.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer040.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer041.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer042.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer043.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer044.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer045.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer046.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer047.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer048.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer049.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer050.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer051.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer052.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer053.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer054.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer055.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer056.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer057.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer058.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer059.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer060.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer061.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer062.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer063.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer064.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer065.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer066.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer067.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer068.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer069.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer070.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer071.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer072.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer073.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer074.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer075.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer076.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer077.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer078.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer079.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer080.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer081.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer082.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer083.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer084.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer085.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer086.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer087.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer088.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer089.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer090.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer091.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer092.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer093.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer094.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer095.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer096.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer097.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer098.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer099.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer100.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer101.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer102.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer103.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer104.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer105.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer106.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer107.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer108.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer109.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer110.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer111.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer112.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer113.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer114.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer115.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer116.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer117.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer118.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer119.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer120.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer121.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer122.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer123.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer124.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer125.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer126.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer127.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer128.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer129.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer130.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer131.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer132.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer133.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer134.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer135.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer136.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer137.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer138.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer139.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer140.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer141.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer142.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer143.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer144.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer145.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer146.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer147.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer148.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer149.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer150.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer151.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer152.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer153.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer154.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer155.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer156.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer157.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer158.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer159.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer160.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer161.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer162.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer163.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer164.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer165.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer166.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer167.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer168.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer169.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer170.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer171.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer172.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer173.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer174.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer175.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer176.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer177.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer178.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer179.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer180.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer181.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer182.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer183.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer184.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer185.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer186.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer187.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer188.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer189.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer190.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer191.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer192.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer193.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer194.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer195.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer196.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer197.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer198.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer199.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer200.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer201.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer202.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer203.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer204.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer205.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer206.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer207.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer208.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer209.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer210.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer211.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer212.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer213.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer214.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer215.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer216.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer217.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer218.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer219.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer220.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer221.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer222.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer223.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer224.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer225.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer226.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer227.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer228.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer229.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer230.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer231.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer232.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer233.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer234.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer235.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer236.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer237.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer238.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer239.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer240.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer241.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer242.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer243.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer244.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer245.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer246.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer247.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer248.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer249.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer250.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer251.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer252.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer253.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer254.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer255.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer256.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer257.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer258.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer259.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer260.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer261.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer262.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer263.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer264.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer265.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer266.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer267.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer268.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer269.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer270.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer271.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer272.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer273.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer274.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer275.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer276.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer277.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer278.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer279.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer280.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer281.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer282.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer283.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer284.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer285.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer286.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer287.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer288.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer289.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer290.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer291.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer292.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer293.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer294.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer295.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer296.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer297.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer298.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer299.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer300.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer301.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer302.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer303.jpg,Blazer
/content/stylemind-colab-prep/data/raw_dataset_jpg/Blazer/blazer304.jpg,Blazer
