filepath,category,texture,texture_confidence,season,season_confidence,season_gap,season_source
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer076.jpg,Blazer,striped,0.2354,summer,0.2198,0.0198,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer077.jpg,Blazer,solid,0.2362,fall,0.2227,0.0226,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer078.jpg,Blazer,solid,0.2493,summer,0.2291,0.0332,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer079.jpg,Blazer,solid,0.2127,fall,0.2226,0.0446,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer080.jpg,Blazer,solid,0.2314,fall,0.2259,0.0396,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer081.jpg,Blazer,solid,0.2003,fall,0.2072,0.0474,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer082.jpg,Blazer,solid,0.2291,all-season,0.2455,0.0076,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer083.jpg,Blazer,solid,0.2268,fall,0.2335,0.0417,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer084.jpg,Blazer,checkered,0.265,fall,0.268,0.0427,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer085.jpg,Blazer,solid,0.1969,fall,0.2019,0.04,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer086.jpg,Blazer,solid,0.2051,fall,0.2419,0.0335,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer087.jpg,Blazer,solid,0.2142,fall,0.2285,0.0504,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer088.jpg,Blazer,checkered,0.2373,fall,0.2668,0.0611,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer089.jpg,Blazer,checkered,0.2226,fall,0.229,0.0396,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer090.jpg,Blazer,solid,0.2138,fall,0.2478,0.0361,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer091.jpg,Blazer,solid,0.1809,fall,0.2298,0.0342,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer092.jpg,Blazer,solid,0.1834,fall,0.2118,0.0106,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer093.jpg,Blazer,solid,0.2088,fall,0.2392,0.0235,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer094.jpg,Blazer,striped,0.2159,fall,0.2468,0.0228,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer095.jpg,Blazer,checkered,0.2059,fall,0.2227,0.0143,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer096.jpg,Blazer,solid,0.1968,fall,0.2032,0.0326,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer097.jpg,Blazer,checkered,0.166,fall,0.217,0.0379,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer098.jpg,Blazer,solid,0.1882,fall,0.2066,0.0311,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer099.jpg,Blazer,solid,0.2356,fall,0.2311,0.0306,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer100.jpg,Blazer,solid,0.2027,fall,0.212,0.0339,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer101.jpg,Blazer,solid,0.1842,all-season,0.209,0.0089,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer102.jpg,Blazer,solid,0.2252,fall,0.2281,0.0315,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer103.jpg,Blazer,solid,0.224,fall,0.232,0.041,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer104.jpg,Blazer,solid,0.2269,fall,0.2245,0.034,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer105.jpg,Blazer,solid,0.1919,fall,0.1988,0.0274,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer106.jpg,Blazer,solid,0.1868,fall,0.2061,0.0274,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer107.jpg,Blazer,solid,0.2092,fall,0.2432,0.0194,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer108.jpg,Blazer,solid,0.2123,fall,0.2329,0.0178,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer109.jpg,Blazer,checkered,0.2085,fall,0.2423,0.03,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer110.jpg,Blazer,solid,0.1969,fall,0.2418,0.0411,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer111.jpg,Blazer,solid,0.2175,fall,0.2382,0.0399,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer112.jpg,Blazer,solid,0.2365,fall,0.2269,0.0169,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer113.jpg,Blazer,solid,0.2587,fall,0.2416,0.0159,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer114.jpg,Blazer,solid,0.2096,fall,0.2506,0.0391,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer115.jpg,Blazer,embroidered,0.1904,fall,0.1999,0.0245,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer116.jpg,Blazer,solid,0.2298,fall,0.257,0.05,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer117.jpg,Blazer,solid,0.2514,fall,0.2606,0.0413,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer118.jpg,Blazer,solid,0.2213,fall,0.2489,0.0622,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer119.jpg,Blazer,solid,0.2295,fall,0.2638,0.0296,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer120.jpg,Blazer,solid,0.202,fall,0.2474,0.0336,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer121.jpg,Blazer,solid,0.2329,fall,0.2417,0.0449,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer122.jpg,Blazer,solid,0.2246,fall,0.2566,0.0494,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer123.jpg,Blazer,solid,0.1996,fall,0.2546,0.0551,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer124.jpg,Blazer,solid,0.2112,fall,0.2217,0.0475,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer125.jpg,Blazer,solid,0.2309,all-season,0.2179,0.0036,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer126.jpg,Blazer,solid,0.2213,fall,0.2325,0.0489,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer127.jpg,Blazer,pleated,0.1764,fall,0.212,0.0508,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer128.jpg,Blazer,solid,0.1917,fall,0.2262,0.049,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer129.jpg,Blazer,solid,0.1975,fall,0.1993,0.0259,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer130.jpg,Blazer,solid,0.2025,fall,0.2115,0.0203,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer131.jpg,Blazer,solid,0.2037,fall,0.1943,0.0471,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer132.jpg,Blazer,solid,0.2012,fall,0.1967,0.0206,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer133.jpg,Blazer,solid,0.2113,fall,0.194,0.0175,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer134.jpg,Blazer,embroidered,0.2026,fall,0.2264,0.0467,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer135.jpg,Blazer,embroidered,0.1684,fall,0.1881,0.0428,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer136.jpg,Blazer,solid,0.1742,fall,0.1903,0.0479,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer137.jpg,Blazer,solid,0.1864,fall,0.1872,0.0263,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer138.jpg,Blazer,solid,0.1807,fall,0.2019,0.0378,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer139.jpg,Blazer,solid,0.1903,fall,0.2047,0.045,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer140.jpg,Blazer,solid,0.209,fall,0.2316,0.048,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer141.jpg,Blazer,striped,0.2529,fall,0.2381,0.0357,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer142.jpg,Blazer,solid,0.2077,fall,0.2334,0.0443,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer143.jpg,Blazer,checkered,0.2509,fall,0.25,0.058,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer144.jpg,Blazer,pleated,0.2127,fall,0.2232,0.0417,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer145.jpg,Blazer,solid,0.2065,fall,0.242,0.0359,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer146.jpg,Blazer,checkered,0.2361,all-season,0.2134,0.0091,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer147.jpg,Blazer,pleated,0.2282,fall,0.2443,0.0425,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer148.jpg,Blazer,striped,0.2474,fall,0.2211,0.0328,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer149.jpg,Blazer,solid,0.1885,fall,0.2171,0.0388,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer150.jpg,Blazer,solid,0.1956,fall,0.2033,0.0321,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer151.jpg,Blazer,solid,0.1981,fall,0.198,0.0233,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer152.jpg,Blazer,embroidered,0.1908,fall,0.2063,0.0336,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer153.jpg,Blazer,embroidered,0.224,fall,0.2117,0.046,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer154.jpg,Blazer,embroidered,0.1854,fall,0.2064,0.0294,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer155.jpg,Blazer,solid,0.1686,fall,0.2018,0.0404,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer156.jpg,Blazer,embroidered,0.2216,fall,0.1922,0.0354,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer157.jpg,Blazer,embroidered,0.2112,fall,0.2115,0.0498,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer158.jpg,Blazer,solid,0.193,fall,0.214,0.0404,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer159.jpg,Blazer,solid,0.1729,fall,0.1824,0.028,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer160.jpg,Blazer,pleated,0.2212,fall,0.2158,0.025,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer161.jpg,Blazer,solid,0.1901,fall,0.2116,0.0216,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer162.jpg,Blazer,solid,0.1894,fall,0.1978,0.0171,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer163.jpg,Blazer,solid,0.236,summer,0.2184,0.0298,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer164.jpg,Blazer,solid,0.2056,fall,0.2014,0.0115,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer165.jpg,Blazer,solid,0.2063,fall,0.206,0.0272,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer166.jpg,Blazer,solid,0.1927,fall,0.1977,0.0279,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer167.jpg,Blazer,solid,0.1861,fall,0.192,0.0431,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer168.jpg,Blazer,striped,0.2285,fall,0.2143,0.0266,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer169.jpg,Blazer,striped,0.2108,fall,0.2,0.0144,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer170.jpg,Blazer,solid,0.1949,fall,0.2256,0.0333,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer171.jpg,Blazer,solid,0.2183,fall,0.2384,0.0533,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer172.jpg,Blazer,striped,0.2004,fall,0.2249,0.0445,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer173.jpg,Blazer,solid,0.2592,fall,0.2436,0.0273,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer174.jpg,Blazer,striped,0.2347,fall,0.2133,0.0345,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer175.jpg,Blazer,solid,0.1975,fall,0.2024,0.0213,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer176.jpg,Blazer,solid,0.2361,all-season,0.2059,0.009,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer177.jpg,Blazer,striped,0.24,fall,0.2006,0.0166,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer178.jpg,Blazer,solid,0.2301,fall,0.225,0.0349,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer179.jpg,Blazer,checkered,0.2098,fall,0.2359,0.0431,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer180.jpg,Blazer,checkered,0.2472,fall,0.2404,0.0372,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer181.jpg,Blazer,checkered,0.2797,fall,0.2601,0.0322,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer182.jpg,Blazer,checkered,0.2129,fall,0.2414,0.0473,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer183.jpg,Blazer,checkered,0.2368,fall,0.2399,0.0524,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer184.jpg,Blazer,checkered,0.221,fall,0.1929,0.0216,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer185.jpg,Blazer,pleated,0.2047,fall,0.2029,0.0335,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer186.jpg,Blazer,solid,0.2059,fall,0.206,0.0383,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer187.jpg,Blazer,solid,0.2328,fall,0.2357,0.032,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer188.jpg,Blazer,solid,0.2392,fall,0.2157,0.0153,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer189.jpg,Blazer,solid,0.265,fall,0.2391,0.0354,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer190.jpg,Blazer,solid,0.2035,fall,0.2255,0.0332,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer191.jpg,Blazer,solid,0.2193,fall,0.2213,0.0354,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer192.jpg,Blazer,pleated,0.2304,fall,0.2291,0.0351,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer193.jpg,Blazer,solid,0.2197,fall,0.2308,0.0293,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer194.jpg,Blazer,solid,0.2041,fall,0.2087,0.0357,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer195.jpg,Blazer,solid,0.2158,fall,0.2242,0.0222,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer196.jpg,Blazer,solid,0.2133,fall,0.2131,0.0194,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer197.jpg,Blazer,solid,0.2229,fall,0.2151,0.0116,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer198.jpg,Blazer,solid,0.2083,fall,0.2112,0.0419,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer199.jpg,Blazer,solid,0.2177,fall,0.2106,0.0244,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer200.jpg,Blazer,checkered,0.2871,fall,0.2165,0.0168,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer201.jpg,Blazer,checkered,0.2639,fall,0.226,0.0349,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer202.jpg,Blazer,striped,0.265,fall,0.2355,0.0298,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer203.jpg,Blazer,striped,0.2652,fall,0.2007,0.0281,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer204.jpg,Blazer,solid,0.1634,fall,0.1824,0.0144,clip
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer205.jpg,Blazer,striped,0.2552,all-season,0.185,0.0015,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer206.jpg,Blazer,solid,0.2086,all-season,0.1837,0.0052,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer207.jpg,Blazer,embroidered,0.2175,all-season,0.1787,0.0019,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer208.jpg,Blazer,solid,0.1871,all-season,0.2194,0.0025,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Blazer/blazer209.jpg,Blazer,solid,0.1731,fall,0.2184,0.0265,clip
